"stn_code","stn_name","zone_code","division_code","latitude","longitude"
KIRP,Khidirpur                                                   ,ER,SDAH,"22.53757948","88.31585417"
KIR,Katihar Jn.,NFR,KIR,"25.54781317","87.56580854"
KIS,Kapilas Road                                                ,ECOR,KUR,"20.557429","85.99284983"
KITN,Khiri Town   Halt,NER,LJN,"27.90250919","80.78857788"
LH,Lahing                                                      ,NFR,TSK,"26.74117422","94.43706659"
LHNR,Lakshmanpur Halt,NER,LJN,"27.53167975","82.33976588"
KISG,"Katni Ordnance Factory Sdg,Katni                            ",WCR,JBP,"23.833795","80.400953"
KISN,KALISEN PH                                                  ,SER,ADRA,"23.17901","87.165355"
MZR,Murtajapur,CR,BSL,"20.7376921","77.36018738"
MZRT,Murtajapur Town,CR,BSL,"20.73401817","77.36518833"
MZS,Murkongselek,NFR,TSK,"27.82882813","95.21908949"
MZU,Marandahalli                                                ,SWR,SBC,"12.389035","78.017526"
KJPD,Kurinjipadi                                                 ,SR,TPJ,"11.57288333","79.59623611"
LKF,Lake Garden F                                               ,ER,SDAH,"22.50798333","88.35318667"
KJRD,Kanjur Marg,CR,CSTM,"19.12871732","72.92812374"
KJRM,Karjanagram,ER,HWH,"23.36121952","87.90073098"
KJS,Krishnarajasagara                                           ,SWR,MYS,"12.400975","76.56715"
NAZJ,Nazirganj                                                   ,ECR,SEE,"25.72413067","85.80697117"
NBD,Najibabad Jn.                                               ,NR,MB,"29.60379467","78.33672517"
NBH,Nimbahera                                                   ,WR,RTM,"24.62376333","74.695105"
KKHT,Kakarghatti Junction,ECR,SPJ,"26.18345","85.948525"
LNS,Lunsu  Halt,NR,JAT,"32.0189285","76.17937383"
KLAT,kolvihir,CR,BSL,"21.25538","77.83637"
NGTG,New Gitaldaha,NFR,APDJ,"26.03483333","89.488875"
KKV,Kunkavav Jn.                                                ,WR,BVP,"21.65288802","70.97422551"
KKW,Kankavli                                                    ,KRCL,RN,"16.25939444","73.72023056"
KKY,Kila Kadaiyam                                               ,SR,MDU,"8.81858733","77.38109333"
KKZ,Kottarakara,SR,MDU,"9.00026267","76.7656775"
NH,Naihati Jn.                                                 ,ER,SDAH,"22.88827371","88.41836271"
LOMC,M/S LAJKURA OPEN CAST MINES I I,SECR,BSP,"21.822938","83.923873"
KL,Kherli,NCR,AGRA,"27.20006833","77.03638167"
NGTN,Nagothane,CR,CSTM,"18.54029233","73.14085767"
NGX,NEGUN   HALT,ER,HWH,"23.50455667","87.99201667"
NGY,Nathganj                                                    ,ECR,DHN,"24.53144983","85.38729517"
NGZ,Shri Kshetra Nagjhari,CR,BSL,"20.762099","76.7539665"
NHGJ,New Harangajao,NFR,LMG,"25.11241833","92.86824667"
KLKH,KALLADAKA                                                   ,SWR,MYS,"12.84442333","75.06025167"
KLMG,Kalamboli Goods Shed                                        ,CR,CSTM,"19.034194","73.114603"
KLMC,Kalamboli                                                   ,CR,CSTM,"19.03539667","73.1145205"
NIT,Naikot F,NER,LJN,"27.34090723","83.38941228"
NIU,Nabipur                                                     ,WR,BRC,"21.80788","73.03055717"
KLMJ,Kalhemajra Halt                                             ,NR,UMB,"30.33560973","76.20662537"
LSGS,Lavan Satyagrah Smarak P.H.                                 ,SER,KGP,"22.11508","87.87158167"
KLMI,KALAMBOLI EXCHANGE YARD                                     ,CR,CSTM,"19.0328","73.1012"
KMES,KUNDHA HYDRO ELEC. SDG                                      ,SR,SA,"11.239021","76.958027"
NMD,Nimoda,WCR,KOTA,"26.279895","76.57931167"
KLV,Kelve Road                                                  ,WR,BCT,"19.62452933","72.79124083"
KLVA,Kalva,CR,CSTM,"19.19596761","72.99756394"
LUBA,LACHHUBIGHA HALT                                            ,ECR,DNR,"25.368092","85.34121867"
NLNR,Nulenuru H                                                  ,SWR,MYS,"14.00501","76.12487"
NMA,Nirmali                                                     ,ECR,SPJ,"26.305448","86.572618"
KLVD,Kalavad                                                     ,WR,BVP,"23.27133333","72.6120945"
KMHT,KARMAHAT                                                    ,ECR,DHN,"23.713182","85.5415625"
NOA,Nosaria  HALT                                               ,NWR,BKN,"28.12137367","74.56079567"
NOB,Nobanda PH                                                  ,SER,ADRA,"23.27022833","87.138785"
KMPT,KOMATI PALLI                                                ,SCR,SC,"18.0235","79.51634"
NOI,Nariaoli,WCR,JBP,"23.89610717","78.6048015"
KMI,Kumhari,SECR,R,"21.243632","81.51622867"
MADM,Matradham P.H.,SECR,NAG,"22.04795677","79.45144814"
KMH,Kalamalla,SCOR,GTL,"14.66787233","78.469725"
KMNA,KHEMANA,WR,ADI,"24.17197564","71.97383949"
KMGH,Kamarganj,ER,MLDT,"25.23719667","86.68733667"
MADA,Maonda                                                      ,NWR,JP,"27.80832707","75.82604663"
MAHI,Mahipur,ECOR,KUR,"20.17023329","85.0099573"
NNKR,Nanaksar                                                    ,NR,FZR,"30.80347917","75.4204575"
NNO,Nangloi                                                     ,NR,DLI,"28.68647833","77.05742167"
NNX,Nanauta                                                     ,NR,DLI,"29.70280833","77.43999833"
KNAJ,Kanaji H,SCR,SC,"17.91333865","77.3085519"
KMRA,Kamnara,ER,HWH,"23.29260367","87.87810666"
NPJE,Nichitpur                                                   ,ECR,DHN,"23.82572428","86.29081953"
NPK,N. Panakudi                                                 ,SR,TVC,"8.31465567","77.58164133"
KMQA,Komali,SCOR,GTL,"14.9325375","77.93300817"
KMQ,Kumbla                                                      ,SR,PGT,"12.59039211","74.94342146"
MAX,MANGUDI HALT                                                ,SR,TPJ,"10.72267778","79.62800556"
KNDP,Khandip,WCR,KOTA,"26.64220184","76.91358558"
NRPA,Narayanpur Anant,ECR,SPJ,"26.08970219","85.40855735"
KNDR,Kandari                                                     ,WR,BRC,"22.0611901","73.15911277"
KNDS,Khandeshwar,CR,CSTM,"19.00749473","73.09592123"
KNDV,Krishnadevaraya Halt                                        ,SWR,SBC,"12.95817833","77.53946667"
NRO,Nakodar Jn.                                                 ,NR,FZR,"31.111621","75.47665333"
NRPM,Narayanpur Murli Halt                                       ,ECR,SPJ,"26.302175","86.79292911"
KNNK,Kanina Khas                                                 ,NWR,BKN,"28.3212585","76.3017605"
NSVP,National Police Academy Shivarampalli Halt                  ,SCR,HYB,"17.32358611","78.43760556"
KNSP,KUJU NEW SIDING,ECR,DHN,"23.725529","85.502467"
MCDA,Maa Chandika Devi Dham Antu,NR,LKO,"26.05549289","81.89756723"
MCZ,Mahabuang                                                   ,SER,RNC,"22.71479667","84.94128667"
KOAA,KOLKATA                                                     ,ER,SDAH,"22.600945","88.38444"
MDA,Mandhana Jn.,NER,IZN,"26.557295","80.2226"
MDB,Mandor                                                      ,NWR,JU,"26.35087222","73.04235"
MDC,Makardaha                                                   ,SER,KGP,"22.62878517","88.23673917"
NWSI,NAWAL SAHI HALT                                             ,ECR,DHN,"24.42783889","85.76592676"
NXN,Nawagaon                                                    ,SER,CKP,"22.39422333","84.93791167"
NXNR,NUAGAON ROAD,ECOR,KUR,"20.26669016","84.95664792"
MDBP,Madhabpur   H                                               ,ER,SDAH,"22.12022333","88.34893333"
MDGB,Madhabnagar Halt                                            ,ER,SDAH,"21.9374625","88.21954667"
KOA,Karonda,NCR,JHS,"24.329945","78.265245"
KOBL,KECHOBAHAL BLOCK STATION,SER,CKP,"21.91039009","83.8895408"
NXR,Nagsar  Halt                                                ,ECR,DNR,"25.49999083","83.64528367"
NYGT,Nayagarh Town,ECOR,KUR,"20.144189","85.115273"
MDPB,Madhopur Punjab,NR,JAT,"32.359047","75.59503417"
OBVP,Obulavaripalli Jn,SCOR,GTL,"14.04032233","79.267465"
PRJG,Parjang,ECOR,KUR,"20.91508505","85.32602903"
MDP,Madhupur Jn.,ER,ASN,"24.27158709","86.64161722"
MDPA,Mandpiya                                                    ,NWR,AII,"25.25854722","74.6353"
KOQ,Kuthur Halt                                                 ,SR,TPJ,"10.75548889","79.71862778"
PRJ,Prantij                                                     ,WR,ADI,"23.43017778","72.86643904"
MDR,Madhira,SCOR,BZA,"16.92216075","80.36572705"
TNRI,TENERI HALT                                                 ,ECR,DNR,"25.311885","85.024515"
PRK,Parkham,NCR,AGRA,"27.28762667","77.71570333"
OCR,Ochira                                                      ,SR,TVC,"9.131884","76.52526283"
TNPM,Tondiarpet Marshalling Yard                                 ,SR,MAS,"13.13691789","80.28508241"
MDRA,Medra                                                       ,WR,ADI,"23.12858967","72.7046825"
TNT,Tinnapatti                                                  ,SR,SA,"11.8117424","78.09797197"
OBM,Obalapuram                                                  ,SWR,UBL,"15.03184333","76.85280333"
TNPR,TEJNARAYANPUR DK,NFR,KIR,"25.3394","87.71145167"
PRKD,POWERKHEDA,WCR,BPL,"22.67392029","77.74791045"
TNR,Tanguturu,SCOR,BZA,"15.33765809","80.03358967"
TNRU,Tenneru Halt,SCOR,BZA,"16.488152","80.81620783"
KPPS,Kolaghat Thermal Power Station                              ,SER,KGP,"22.413885","87.85861"
OEA,Odela,SCR,SC,"18.4562859","79.44954386"
OKHA,Okha,WR,RJT,"22.47161086","69.07663084"
MDUN,MADHURANAGAR,SCOR,BZA,"16.5253575","80.64799683"
OM,Omkareshwar Road                                            ,WR,RTM,"22.214944","76.046167"
OKD,Okha Madhi                                                  ,WR,RJT,"22.09538507","69.1043085"
OKL,Ottakkal,SR,MDU,"8.98656083","77.0380735"
MDSE,Madhu Sudanpur,ER,HWH,"22.84567722","88.19251444"
KPHN,KOPAR KHAIRNA,CR,CSTM,"19.1044995","73.010981"
KPI,Kalpi,NCR,JHS,"26.12003333","79.75624333"
MDS,Mandsor                                                     ,WR,RTM,"24.07564132","75.07680853"
KPSH,Koderma Thermal power station                               ,ECR,DHN,"24.38271","85.596328"
MDSA,MODASA                                                      ,WR,BRC,"23.452598","73.30558"
KPJG,Kerejanga,ECOR,KUR,"20.85517033","84.9765225"
MDU,Madurai Jn.                                                 ,SR,MDU,"9.92152234","78.11111429"
OMB,UMBARMALI,CR,CSTM,"19.62831488","73.42297968"
ODM,Ondagrarm                                                   ,SER,ADRA,"23.14817167","87.202455"
MET,Malerkotla                                                  ,NR,UMB,"30.51563833","75.87311"
OSA,Ausa Road,CR,SUR,"18.37856667","76.40754333"
ORR,Orr,WCR,BPL,"24.52308183","77.83377433"
MEU,Mendu,NER,IZN,"27.62037333","78.11989167"
MEX,Mukerian,NR,JAT,"31.9416165","75.612157"
MFA,Mukuria,NFR,KIR,"25.62952194","87.88742028"
MFB,Mustafabad                                                  ,NR,UMB,"30.18122477","77.12235162"
MFC,Monabari,NFR,RNY,"26.80136092","93.25166172"
KPU,Krishnapuram,SCOR,GTL,"14.49622367","78.774324"
ORGA,Orga                                                        ,SER,RNC,"22.44872833","84.91598167"
ORW,Orwara,NER,LJN,"26.79856542","82.84303286"
KPV,Kashipur Jn.,NER,IZN,"29.2046573","78.96082772"
MFJ,Muftiganj,NER,BSB,"25.70624608","82.82159819"
ORAI,Orai,NCR,JHS,"25.98281868","79.45971993"
ORC,Orchha,NCR,JHS,"25.40085833","78.64588833"
MGDR,Magardarra P.H.,SECR,NAG,"21.96606213","80.12509952"
KPTO,Karanpurato,ER,MLDT,"25.142525","87.73407167"
KRBA,Korba,SECR,BSP,"22.33743665","82.71290776"
PAI,Pabai,WCR,BPL,"23.76758298","77.93203335"
PAJ,Paraj,ER,ASN,"23.38772","87.626785"
MGKM,Mungiakami,NFR,LMG,"23.885245","91.71245167"
MGKP,MANISINGH KA PURA,NCR,AGRA,"26.80892695","78.77731233"
MGK,Mulagunnathukavu                                            ,SR,TVC,"10.59581367","76.20763967"
KRBO,Karaboh                                                     ,SECR,NAG,"22.05258729","79.26584605"
KRKM,Khara Kameri                                                ,NWR,AII,"25.35010566","73.94419458"
KRBP,KHUDIRAM BOSE PUSA,ECR,SPJ,"25.90652083","85.67208733"
PAD,Pardi                                                       ,WR,BCT,"20.5137425","72.924344"
PADH,PIPRADIH                                                    ,ECR,DHN,"24.39075833","85.4932"
PAE,Palana                                                      ,NWR,JU,"27.85251667","73.27272778"
KRBU,Kiruburu                                                    ,SER,CKP,"22.07495774","85.25244948"
MGL,MUGALOLLI H                                                   ,SWR,UBL,"16.22455","75.75256833"
MGPA,Munda Gopal Ashram (Halt),NER,LJN,"27.26367983","81.13333167"
MGF,Mandagere                                                   ,SWR,MYS,"12.72980833","76.37903667"
MGG,MangliyaGaon                                                ,WR,RTM,"22.81069833","75.91474618"
PAIL,PALI 'A'                                                    ,ECR,DNR,"25.556938","84.81454033"
MGWN,Mahgawan Halt                                               ,NR,LKO,"25.81892217","82.69654633"
MGZ,Maharajganj,NER,BSB,"26.10817282","84.50738759"
MHA,Marahra,NER,IZN,"27.74731333","78.55561"
MH,MAHURI HALT                                                 ,ECR,DNR,"25.10419117","85.44946583"
MHAD,Mohadi Pragane Laling,CR,BSL,"20.86290217","74.7793425"
KRPB,KORAPUT 'B' CABIN B.H,ECOR,RGDA,"18.79630674","82.72616633"
MHLT,MAHESH LETA HALT                                            ,ECR,DNR,"25.15090333","86.13065433"
KRPC,KORAPUT 'A' CABIN B.H,ECOR,RGDA,"18.80463581","82.7229169"
KRKN,Karkend  BH                                                 ,SER,ADRA,"23.765465","86.370635"
KRMY,Karmaliyapura                                               ,WR,BRC,"22.2288833","73.43657668"
PAL,Palasner,WCR,BPL,"22.298052","77.04143983"
MHLN,Mahendralalnagar                                            ,SER,KGP,"22.64352517","88.0917585"
PARH,Padarkheda,WCR,BPL,"25.704575","77.6413385"
MHBA,Mathabhanga,NFR,APDJ,"26.36421116","89.19937875"
PARD,Pathrad Halt,SCR,NED,"19.18397483","77.39756883"
PAK,Pakala Jn.,SCOR,GTL,"13.45152222","79.11396111"
KRMP,Kumaripur,NFR,KIR,"25.4376456","87.60670057"
MHU,Manheru                                                     ,NWR,BKN,"28.70044033","76.20318567"
MHUA,Mahudha                                                     ,WR,BRC,"22.813182","72.943607"
PAVI,Pavi                                                        ,WR,BRC,"22.34065083","73.83396633"
PAY,Payyanur,SR,PGT,"12.09142171","75.19563597"
KRPR,Karepur Halt                                                ,SCR,SC,"18.58701721","76.68337301"
MHUL,Mahuwala halt                                               ,NWR,BKN,"29.41495683","75.31103183"
MIAL,Milavali Halt                                               ,NCR,JHS,"26.300273","78.11996118"
PBB,Parbatonia                                                  ,SER,RNC,"22.50814","84.94695333"
KRPU,Koraput  Jn,ECOR,RGDA,"18.79214717","82.7191235"
KRUH,KHERAUNDH,ECR,DNR,"24.70930722","85.4233505"
MHV,Mahuva Jn.                                                  ,WR,BVP,"21.09416309","71.75619389"
KSBI,Kashiabari,NFR,KIR,"26.383325","88.771505"
MIW,Mighauna (Halt),NER,IZN,"28.24927074","79.82217361"
KRYR,Karamsad                                                    ,WR,BRC,"22.532827","72.916915"
